bureau_score,credit_utilization,debt_to_income,years_employed,credit_history_yrs,num_credit_inquiries_6m,max_dpd,months_delinquent
635,0.1129,0.9333,7.2,5.4,0,0,0
525,0.7646,0.2053,10.3,7.8,1,0,0
594,0.4364,0.3982,0.0,0.7,0,0,0
626,0.1246,0.2619,14.2,9.9,1,0,0
659,0.1133,0.3977,18.2,13.0,2,0,0
671,0.0524,0.2571,16.1,9.3,0,0,0
571,0.3034,0.3221,1.3,3.1,0,0,0
620,0.0989,0.2055,16.4,10.4,1,0,0
605,0.406,1.1656,8.5,5.4,0,0,0
565,0.2532,0.9719,4.3,3.8,3,0,0
600,0.2633,0.481,1.4,1.4,2,0,0
571,0.5362,0.533,9.6,9.9,2,0,0
630,0.484,0.3373,10.6,10.0,1,0,0
634,0.5078,0.1035,13.8,8.7,1,0,0
604,0.4963,1.2557,17.1,15.9,3,0,0
661,0.3091,0.2181,15.4,12.7,0,0,0
572,0.3767,0.7001,17.4,12.4,1,0,0
649,0.1568,1.0432,16.4,10.2,1,0,0
648,0.2,0.5543,17.5,12.1,1,0,0
581,0.1542,0.5744,14.2,6.1,4,0,0
634,0.1125,1.5793,11.6,9.2,2,0,0
623,0.1245,0.2206,2.3,0.0,0,0,0
566,0.5115,0.262,0.8,1.5,1,0,0
562,0.3504,0.403,5.1,2.6,3,0,0
665,0.2402,0.6117,13.3,9.6,1,0,0
596,0.4376,0.7788,2.0,0.2,0,0,0
523,0.6365,0.4751,14.9,9.0,2,0,0
601,0.2789,0.7991,17.2,13.5,2,0,0
497,0.4876,0.7554,0.8,0.0,3,0,0
609,0.208,0.1712,0.0,0.0,0,0,0
592,0.6152,0.153,0.0,0.0,0,0,0
620,0.1419,0.3079,0.0,1.7,1,0,0
691,0.0659,0.9582,19.2,11.2,1,0,0
567,0.533,0.1592,12.6,8.8,1,0,0
606,0.4481,0.5135,13.2,13.7,1,0,0
647,0.0989,0.6552,8.8,4.8,1,0,0
599,0.359,1.1152,6.4,2.9,0,0,0
602,0.6183,0.2458,15.7,13.2,1,0,0
571,0.2329,0.3105,4.4,0.7,1,0,0
637,0.1513,0.5787,0.8,2.7,1,0,0
558,0.1706,0.3205,16.0,10.4,4,0,0
639,0.1262,0.105,0.1,1.9,1,0,0
686,0.209,0.3076,13.5,10.3,2,0,0
589,0.408,0.4,0.0,1.1,0,0,0
600,0.5219,0.1879,1.2,0.0,0,0,0
552,0.3336,1.7218,5.0,2.7,2,0,0
633,0.095,0.2675,15.7,9.9,4,0,0
554,0.291,0.2782,2.3,4.3,2,0,0
643,0.0566,0.5821,10.3,7.2,2,0,0
619,0.4762,0.3848,8.7,10.0,2,0,0
588,0.2031,0.0816,18.7,13.6,2,0,0
584,0.4138,1.0064,14.1,9.5,1,0,0
548,0.5501,0.3076,12.0,8.0,1,0,0
553,0.3238,0.7872,12.2,7.1,1,0,0
669,0.1144,1.1392,4.6,3.7,1,0,0
571,0.6106,0.6759,9.5,6.5,2,0,0
632,0.0615,0.1486,15.9,9.9,1,0,0
642,0.0335,0.5096,12.5,8.6,2,0,0
543,0.2712,1.6545,4.6,2.2,1,0,0
572,0.208,1.2954,4.7,3.9,2,0,0
611,0.3227,1.6399,10.8,9.0,3,0,0
566,0.0498,0.14,11.6,6.9,3,0,0
540,0.5572,0.6914,6.8,3.8,0,0,0
622,0.3251,0.3205,13.4,7.6,1,0,0
592,0.4117,0.7818,11.1,10.0,3,0,0
553,0.3134,0.7297,6.8,1.2,1,0,0
573,0.2635,0.5156,1.2,0.0,0,0,0
600,0.3057,0.6695,6.9,6.2,1,0,0
619,0.1333,0.2204,3.8,1.4,0,0,0
527,0.3361,0.1466,5.2,2.3,0,0,0
626,0.2197,0.4072,8.2,7.1,0,0,0
532,0.1326,1.3549,7.3,0.6,4,0,0
552,0.2017,0.1953,0.0,0.1,3,0,0
565,0.6792,0.3694,6.6,3.5,0,0,0
628,0.0593,0.1019,12.8,7.9,1,0,0
619,0.072,0.3594,6.5,6.7,2,0,0
571,0.452,0.4194,6.5,4.5,1,0,0
559,0.4846,0.3301,13.3,7.0,0,0,0
605,0.2008,0.2632,1.5,0.0,1,0,0
656,0.06,0.2158,6.5,4.4,1,0,0
625,0.5592,1.5355,18.3,10.1,0,0,0
631,0.4545,1.0286,18.5,15.4,0,0,0
552,0.5154,0.1869,0.3,0.0,0,0,0
623,0.3098,0.4863,7.2,5.0,0,0,0
593,0.679,0.372,9.6,2.8,1,0,0
590,0.3857,1.1882,12.5,5.0,2,0,0
554,0.476,2.6248,4.2,2.5,2,0,0
600,0.1352,0.6027,6.8,11.2,4,0,0
550,0.3756,0.456,6.5,3.4,2,0,0
534,0.5228,0.3789,3.9,4.1,0,0,0
631,0.311,0.2558,18.7,12.1,1,0,0
615,0.2869,0.9,10.6,9.5,0,0,0
630,0.2113,0.1902,11.6,7.9,0,0,0
576,0.4894,0.3212,5.9,1.6,0,0,0
658,0.0623,0.2382,4.1,2.4,2,0,0
599,0.1854,0.4262,16.8,8.2,1,0,0
623,0.1099,0.3107,13.9,8.0,1,0,0
586,0.3908,0.1909,1.7,2.0,2,0,0
616,0.1716,1.0392,12.4,7.4,0,0,0
582,0.3075,0.1636,11.2,7.0,2,0,0
563,0.4687,0.3681,3.3,4.2,0,0,0
548,0.7204,1.47,2.7,0.9,1,0,0
683,0.1339,0.151,16.3,12.4,0,0,0
521,0.6189,0.6623,6.6,3.4,1,0,0
625,0.467,0.6315,2.7,3.7,0,0,0
654,0.3851,0.1875,11.2,10.5,1,0,0
563,0.2832,0.2709,0.0,0.0,0,0,0
631,0.2713,0.4472,1.5,0.0,0,0,0
573,0.3358,0.2473,7.4,4.7,3,0,0
545,0.2063,0.5187,0.5,0.0,2,0,0
641,0.0825,0.3152,8.6,7.7,1,0,0
652,0.1821,0.383,10.3,7.6,0,0,0
539,0.2606,0.5956,0.0,0.0,1,0,0
662,0.494,0.9717,7.2,7.9,0,0,0
555,0.4044,0.565,0.0,2.8,1,0,0
624,0.2914,1.3447,13.6,6.9,1,0,0
593,0.3949,1.5229,8.8,4.9,0,0,0
631,0.2294,0.3779,18.1,14.3,2,0,0
614,0.2505,0.1321,7.0,6.8,0,0,0
662,0.0942,0.3831,6.1,7.1,0,0,0
565,0.5208,0.6628,14.9,15.4,2,0,0
652,0.1602,1.1053,18.8,14.0,2,0,0
571,0.152,0.7551,1.5,3.6,2,0,0
685,0.2407,0.5382,20.8,19.9,1,0,0
610,0.2948,1.1699,12.4,8.7,1,0,0
632,0.0854,0.8513,10.9,6.1,1,0,0
614,0.2763,0.2213,11.2,8.3,2,0,0
686,0.0829,1.0459,11.5,11.2,2,0,0
685,0.2216,0.1515,8.7,9.7,0,0,0
659,0.3088,1.5561,13.0,9.4,0,0,0
550,0.4696,0.6821,13.3,9.0,2,0,0
661,0.2145,0.4515,7.1,2.4,0,0,0
570,0.3091,0.4467,3.5,2.6,1,0,0
548,0.2037,0.1347,0.2,0.0,3,0,0
578,0.3915,0.7581,4.2,1.0,0,0,0
648,0.1567,0.4424,5.1,4.0,0,0,0
617,0.4451,1.7835,5.7,1.4,2,0,0
564,0.3088,0.9054,1.3,1.6,2,0,0
691,0.1941,0.2816,6.1,6.2,1,0,0
635,0.058,0.5662,3.8,0.6,1,0,0
588,0.3917,0.4771,13.9,8.6,1,0,0
623,0.2027,0.2681,2.0,0.0,1,0,0
550,0.583,0.5353,10.0,8.2,1,0,0
575,0.1515,0.4485,2.2,0.0,2,0,0
553,0.7075,0.3527,15.6,12.3,0,0,0
543,0.679,0.1878,7.5,5.8,2,0,0
626,0.5434,0.2773,9.6,11.0,1,0,0
630,0.2384,0.3662,11.0,11.0,1,0,0
629,0.0511,0.4585,8.4,3.5,1,0,0
582,0.3891,0.6019,4.5,6.8,2,0,0
549,0.071,0.7196,9.0,5.2,4,0,0
548,0.3723,0.2933,0.0,0.0,2,0,0
604,0.2689,0.2151,11.6,7.1,2,0,0
629,0.6139,0.2416,12.3,8.0,1,0,0
602,0.3538,0.2356,11.5,12.4,1,0,0
602,0.3723,0.5151,10.0,1.4,0,0,0
579,0.1764,0.9094,3.5,6.2,2,0,0
624,0.2608,0.4391,4.4,4.7,1,0,0
593,0.3879,0.7673,8.1,6.0,2,0,0
522,0.6839,0.1952,0.9,0.0,2,0,0
599,0.5559,0.7518,14.6,10.0,0,0,0
613,0.4053,1.6296,17.3,13.8,1,0,0
618,0.2294,0.2208,0.0,1.9,1,0,0
558,0.5529,0.3495,6.7,3.0,1,0,0
592,0.2582,0.2293,7.4,6.7,3,0,0
578,0.5517,1.0456,9.8,5.7,0,0,0
548,0.4211,0.2521,2.8,1.6,1,0,0
563,0.6072,0.328,6.2,7.0,2,0,0
692,0.2543,0.6321,13.8,11.2,0,0,0
525,0.1249,1.8903,0.6,0.0,5,0,0
597,0.4226,0.2844,10.9,7.9,2,0,0
622,0.2684,0.6816,0.0,0.8,1,0,0
617,0.1416,0.427,4.0,3.1,1,0,0
616,0.3101,0.0745,6.2,0.0,2,0,0
616,0.3319,1.1361,14.9,7.7,2,0,0
592,0.2227,0.5078,14.6,6.7,1,0,0
614,0.163,0.2564,11.6,6.9,1,0,0
587,0.3781,0.3457,3.2,2.5,2,0,0
581,0.2614,0.7049,13.1,8.1,1,0,0
547,0.2908,0.3493,5.9,2.9,3,0,0
603,0.2361,1.0311,9.8,3.4,1,0,0
594,0.101,0.2095,8.4,3.4,2,0,0
538,0.3308,0.964,11.4,6.1,3,0,0
599,0.2133,0.1284,3.1,3.9,2,0,0
609,0.6229,0.1925,13.7,10.5,1,0,0
641,0.0212,1.4912,13.9,11.3,2,0,0
610,0.3367,0.3369,21.1,15.7,2,0,0
546,0.5374,0.8211,1.9,3.0,1,0,0
657,0.0863,0.2719,10.1,4.3,2,0,0
603,0.2366,0.4093,6.6,7.3,0,0,0
532,0.4294,0.0968,11.1,9.9,4,0,0
600,0.1306,0.5886,0.0,0.0,2,0,0
631,0.1993,0.3605,0.0,1.9,2,0,0
590,0.278,0.4911,11.1,10.2,2,0,0
645,0.1632,0.3197,3.2,2.1,2,0,0
556,0.3597,0.5271,8.8,7.2,2,0,0
547,0.317,0.1894,1.5,0.0,1,0,0
570,0.1441,1.5948,2.0,4.0,3,0,0
597,0.306,0.2497,10.1,6.2,1,0,0
575,0.2355,0.4686,0.3,0.8,1,0,0
565,0.3979,1.4395,4.4,3.0,0,0,0
580,0.1723,0.657,6.6,3.5,0,0,0
588,0.1572,0.4434,5.4,0.4,2,0,0
637,0.1145,0.2728,4.6,5.0,0,0,0
563,0.489,0.3302,11.4,7.9,3,0,0
624,0.2267,1.5,9.0,10.0,0,0,0
540,0.3051,0.6181,0.2,2.6,4,0,0
638,0.2864,0.9194,10.7,9.9,0,0,0
609,0.2056,1.5011,0.9,2.1,0,0,0
600,0.2826,0.4724,5.3,5.2,0,0,0
637,0.1,0.5507,9.8,7.2,2,0,0
604,0.1765,0.3203,8.7,7.7,1,0,0
587,0.4058,0.593,4.8,2.5,0,0,0
585,0.133,0.1814,0.0,0.0,2,0,0
616,0.4247,0.2548,17.4,13.6,0,0,0
673,0.1343,1.3728,18.3,14.3,2,0,0
590,0.5537,0.1014,7.5,2.6,0,0,0
586,0.3961,0.3451,11.4,9.0,2,0,0
660,0.3441,0.4473,15.9,12.1,0,0,0
669,0.3029,0.449,17.6,14.5,0,0,0
629,0.1537,0.7958,14.0,9.6,1,0,0
631,0.2951,0.5276,14.5,7.1,0,0,0
584,0.0877,0.5584,14.7,9.3,3,0,0
624,0.2651,0.3204,15.7,10.0,1,0,0
477,0.6922,0.4545,13.4,9.1,1,0,0
536,0.2839,0.4402,3.1,2.4,0,0,0
640,0.2641,0.3656,9.7,6.3,0,0,0
621,0.3833,0.3242,8.2,6.5,2,0,0
571,0.478,0.2395,14.2,7.7,1,0,0
601,0.2461,0.4778,5.0,4.2,0,0,0
593,0.2144,0.536,10.4,5.8,1,0,0
627,0.2092,1.3078,15.5,10.4,2,0,0
664,0.2098,1.2012,9.9,3.3,0,0,0
500,0.2076,0.6846,0.8,2.4,2,0,0
640,0.0855,0.1464,0.0,0.0,0,0,0
592,0.3163,0.3279,9.7,7.5,1,0,0
587,0.3405,1.1412,5.9,2.5,1,0,0
553,0.1132,0.9397,12.5,7.6,2,0,0
544,0.5135,0.3509,10.1,5.1,1,0,0
590,0.1868,0.1166,10.0,7.3,3,0,0
628,0.2715,1.0548,7.3,6.3,0,0,0
556,0.2977,1.0995,11.6,6.1,2,0,0
617,0.2669,0.4383,13.7,9.9,2,0,0
625,0.1559,0.4,0.0,0.0,1,0,0
652,0.0641,1.1789,0.0,0.4,1,0,0
612,0.2619,0.3178,5.0,1.7,0,0,0
611,0.0988,0.2739,10.9,8.6,2,0,0
677,0.2433,0.7883,9.9,6.4,1,0,0
559,0.3322,0.5097,15.4,10.5,2,0,0
644,0.1027,0.71,5.7,8.7,1,0,0
647,0.1904,0.1368,15.9,7.6,0,0,0
675,0.1066,0.3836,10.9,8.7,1,0,0
602,0.1829,0.6787,15.0,11.4,3,0,0
607,0.1712,0.5044,6.1,5.5,1,0,0
680,0.3827,0.1141,13.0,10.3,0,0,0
605,0.3878,0.9596,2.5,2.1,1,0,0
653,0.1069,0.6879,8.4,6.7,1,0,0
591,0.5322,0.4893,12.1,13.8,1,0,0
610,0.1319,0.1053,0.0,0.0,2,0,0
662,0.1744,0.3319,13.1,8.8,0,0,0
595,0.1471,0.0959,8.0,3.5,1,0,0
571,0.1234,0.6727,17.3,10.5,3,0,0
650,0.373,0.5147,18.3,13.3,0,0,0
634,0.3145,1.2107,17.4,12.9,2,0,0
592,0.2074,1.0271,10.2,6.9,4,0,0
605,0.1914,0.7451,9.8,8.2,2,0,0
603,0.4122,0.3545,13.3,8.5,1,0,0
688,0.1918,0.8579,14.8,15.3,0,0,0
649,0.0081,0.2779,8.5,6.3,2,0,0
625,0.3925,1.2269,17.5,13.6,0,0,0
574,0.4922,0.5143,6.9,5.2,0,0,0
632,0.2885,0.2626,17.7,11.2,0,0,0
630,0.2911,0.2893,9.5,5.6,2,0,0
631,0.0597,0.6758,1.5,0.0,1,0,0
577,0.401,0.2125,20.1,10.6,3,0,0
553,0.3414,0.538,0.0,1.9,2,0,0
588,0.259,0.7147,1.3,0.0,0,0,0
588,0.5203,0.4503,10.7,7.4,0,0,0
634,0.0296,0.5769,12.7,12.0,1,0,0
621,0.351,0.4558,5.3,6.0,1,0,0
685,0.1407,0.8461,12.0,8.7,1,0,0
552,0.2572,0.1736,5.9,3.7,2,0,0
615,0.0723,0.5732,12.7,8.6,1,0,0
650,0.1983,0.9988,4.0,7.2,0,0,0
647,0.2698,0.6781,12.6,9.2,0,0,0
649,0.1466,0.4176,0.0,6.0,0,0,0
639,0.1122,0.1197,7.8,2.9,0,0,0
603,0.4967,0.2457,4.5,3.2,1,0,0
553,0.4634,0.2538,4.2,5.3,0,0,0
687,0.2306,0.1709,9.8,9.0,0,0,0
629,0.2311,0.6938,11.5,9.3,0,0,0
576,0.3927,0.3021,8.3,4.6,1,0,0
637,0.0499,0.3553,5.7,1.4,0,0,0
590,0.2823,1.1832,0.0,0.0,0,0,0
687,0.3076,0.1345,9.7,8.9,0,0,0
635,0.2972,0.3865,14.4,13.5,1,0,0
594,0.48,1.0488,0.0,0.2,0,0,0
586,0.1093,0.4805,8.7,5.9,6,0,0
596,0.2386,0.466,15.2,11.1,4,0,0
639,0.0488,0.2761,7.3,5.6,0,0,0
629,0.243,0.5101,5.0,5.9,1,0,0
496,0.4761,0.7008,0.0,0.0,3,0,0
630,0.1649,0.3831,6.9,4.6,0,0,0
627,0.133,0.5317,18.3,13.7,2,0,0
615,0.1587,0.7841,0.0,0.0,0,0,0
514,0.7219,0.2223,11.3,6.1,2,0,0
555,0.4864,0.6413,12.3,11.4,2,0,0
557,0.4761,0.6461,12.1,8.4,1,0,0
645,0.1267,0.1454,7.0,6.7,1,0,0
537,0.4078,0.2488,2.3,3.0,1,0,0
642,0.0528,0.9799,8.0,2.8,1,0,0
600,0.1339,0.7421,6.1,3.0,2,0,0
657,0.1964,0.5671,15.5,11.0,2,0,0
540,0.5301,0.2775,12.7,8.4,2,0,0
589,0.5166,0.2664,10.5,7.8,0,0,0
513,0.485,0.5952,4.2,3.3,1,0,0
614,0.4042,0.3581,8.6,7.6,1,0,0
672,0.1718,0.5183,8.3,5.7,0,0,0
633,0.2284,0.2003,5.8,4.2,2,0,0
609,0.4074,0.3498,11.8,5.4,2,0,0
620,0.3036,0.2736,14.6,9.0,1,0,0
535,0.6737,0.1477,3.6,1.4,1,0,0
604,0.1926,0.4291,0.0,0.0,2,0,0
579,0.3714,1.1647,11.1,7.0,1,0,0
606,0.3654,0.3605,11.7,9.4,2,0,0
575,0.2201,0.6424,1.1,4.3,3,0,0
639,0.3582,0.226,9.5,4.0,0,0,0
556,0.5211,0.4584,14.6,9.8,3,0,0
630,0.2696,1.1029,16.9,10.1,2,0,0
635,0.1329,0.1017,11.7,5.5,2,0,0
626,0.1665,0.5168,4.3,2.0,0,0,0
577,0.2229,1.4505,11.0,5.6,3,0,0
593,0.1674,0.1996,2.7,2.4,0,0,0
642,0.5367,0.3853,14.7,10.0,0,0,0
645,0.0613,0.5769,8.9,5.6,2,0,0
660,0.0468,0.2654,4.6,3.8,1,0,0
543,0.5212,0.7027,1.3,0.0,0,0,0
564,0.2071,1.5264,7.3,3.1,0,0,0
645,0.4723,0.8128,4.6,3.9,1,0,0
546,0.6427,0.596,12.8,6.9,1,0,0
504,0.4377,0.0667,4.0,0.0,3,0,0
637,0.0419,1.1677,8.7,9.3,1,0,0
674,0.319,0.9736,19.2,14.1,2,0,0
634,0.2074,0.1052,11.6,10.2,0,0,0
619,0.1759,0.2466,14.1,8.4,1,0,0
629,0.3037,1.3229,2.0,0.0,1,0,0
548,0.4656,0.7471,3.4,3.0,2,0,0
621,0.4284,0.1215,18.4,10.7,0,0,0
602,0.2443,0.4696,5.7,6.0,2,0,0
510,0.7866,0.3603,11.8,8.7,3,0,0
606,0.2205,0.1186,14.8,10.8,2,0,0
610,0.3011,0.1505,0.9,1.0,1,0,0
610,0.2032,0.5712,4.5,7.2,2,0,0
611,0.1836,0.8097,10.8,8.9,2,0,0
631,0.0661,0.2846,12.1,8.1,0,0,0
618,0.2324,0.3075,6.3,4.7,3,0,0
605,0.2277,1.5152,9.1,4.6,2,0,0
594,0.3796,0.1392,12.5,7.7,3,0,0
643,0.0699,0.5504,8.7,8.6,4,0,0
621,0.3102,0.2705,8.8,6.2,0,0,0
557,0.4944,0.714,3.3,3.8,3,0,0
623,0.0503,0.3452,2.9,0.3,2,0,0
628,0.2815,0.8194,7.7,7.1,0,0,0
609,0.4785,0.1536,13.7,9.2,0,0,0
567,0.5767,0.5477,6.7,5.1,0,0,0
642,0.2575,0.4598,4.3,3.1,0,0,0
585,0.3767,0.4403,7.1,5.3,0,0,0
669,0.1701,0.6335,20.5,14.1,1,0,0
602,0.4131,0.4715,10.3,9.8,1,0,0
644,0.1708,0.4459,8.3,2.8,1,0,0
571,0.2722,0.313,5.6,5.0,2,0,0
644,0.3204,0.4539,10.3,5.9,0,0,0
551,0.226,1.2346,6.4,2.6,1,0,0
693,0.1264,0.9752,10.8,11.8,0,0,0
555,0.3858,0.423,15.9,9.2,1,0,0
587,0.3947,0.594,9.5,3.0,1,0,0
601,0.2763,0.1532,8.3,7.7,0,0,0
593,0.2694,0.5656,9.9,5.9,2,0,0
706,0.0962,0.5016,15.1,13.1,0,0,0
629,0.0726,0.5162,13.1,4.7,0,0,0
627,0.2502,0.4341,13.7,13.3,2,0,0
567,0.0719,1.5989,3.2,4.1,0,0,0
659,0.3547,0.4584,16.6,11.2,1,0,0
622,0.3316,0.3346,4.0,0.0,2,0,0
566,0.6706,0.3809,6.0,1.5,1,0,0
571,0.3979,0.5455,4.2,1.6,1,0,0
640,0.2671,0.279,4.7,4.7,1,0,0
594,0.1503,0.3527,1.7,0.0,2,0,0
602,0.6375,0.5826,12.9,4.9,0,0,0
650,0.1069,0.2121,6.0,4.7,0,0,0
610,0.3689,0.5896,7.8,7.5,2,0,0
624,0.2733,0.4746,14.8,14.8,1,0,0
586,0.1812,0.2232,14.1,7.8,1,0,0
620,0.4536,0.2502,2.4,0.0,0,0,0
663,0.159,0.5185,5.6,0.0,0,0,0
538,0.5199,0.7947,10.6,4.3,3,0,0
604,0.1629,0.6478,16.0,9.1,2,0,0
617,0.0734,0.2379,11.7,6.4,2,0,0
595,0.3232,0.1416,8.4,4.8,2,0,0
701,0.1541,0.4055,11.1,9.0,1,0,0
612,0.3279,0.8441,12.6,9.8,1,0,0
586,0.2888,0.3866,3.2,1.2,0,0,0
556,0.1937,0.2889,4.8,3.4,3,0,0
563,0.2819,0.5763,3.4,0.0,0,0,0
578,0.336,0.7011,12.6,7.7,2,0,0
646,0.2625,1.3396,7.8,2.9,0,0,0
542,0.1311,1.0759,7.6,3.8,3,0,0
646,0.2383,0.616,11.8,12.0,1,0,0
677,0.063,1.232,14.4,10.4,0,0,0
595,0.219,0.3203,2.7,0.7,1,0,0
608,0.3037,0.6592,8.6,7.0,0,0,0
657,0.2096,0.7524,12.0,7.6,0,0,0
671,0.1035,0.3746,21.4,18.3,2,0,0
605,0.1037,0.3441,3.5,3.2,4,0,0
661,0.061,0.4574,8.8,3.8,0,0,0
587,0.4757,0.4423,16.8,14.4,1,0,0
596,0.4113,0.1879,11.3,9.1,1,0,0
567,0.5024,1.1589,12.1,9.4,3,0,0
548,0.3208,0.813,0.0,1.7,0,0,0
595,0.5834,0.8283,6.8,6.2,0,0,0
664,0.2181,0.2537,6.2,5.4,0,0,0
637,0.2951,0.3721,11.6,7.8,0,0,0
640,0.0781,0.5712,10.8,9.4,1,0,0
585,0.208,0.2319,14.4,9.7,2,0,0
660,0.2175,0.9828,21.1,17.4,1,0,0
651,0.1302,0.6133,9.8,7.9,1,0,0
694,0.0916,0.7484,19.1,13.7,1,0,0
600,0.3193,0.1288,3.9,4.0,2,0,0
524,0.1755,0.6869,18.4,13.2,3,0,0
562,0.5483,0.3489,3.8,5.2,0,0,0
589,0.4777,0.6321,1.1,2.7,1,0,0
544,0.1883,0.1695,0.0,0.1,2,0,0
624,0.1653,0.699,20.2,7.6,1,0,0
581,0.1797,0.1215,0.7,2.2,2,0,0
534,0.166,0.8124,0.0,0.8,3,0,0
594,0.432,0.1622,1.0,5.6,1,0,0
632,0.2213,1.5718,1.4,0.0,0,0,0
625,0.2093,0.4962,14.2,9.5,2,0,0
654,0.2057,1.2416,12.7,5.8,1,0,0
659,0.0799,0.4877,10.2,5.7,1,0,0
637,0.4777,0.6329,18.7,16.2,0,0,0
581,0.5307,0.454,13.3,6.0,0,0,0
599,0.5283,0.3138,17.4,9.4,2,0,0
650,0.2567,0.2495,8.1,6.8,0,0,0
589,0.2671,0.1986,6.9,5.2,0,0,0
624,0.321,0.399,8.6,5.4,0,0,0
602,0.1723,0.3204,9.8,1.7,3,0,0
638,0.5021,0.2459,11.5,10.6,0,0,0
638,0.5117,1.2153,9.7,6.3,1,0,0
613,0.4037,0.9865,0.0,0.0,0,0,0
617,0.2468,0.4883,18.5,13.6,1,0,0
614,0.3319,1.1367,5.0,6.0,0,0,0
611,0.3895,0.1011,7.5,4.7,1,0,0
551,0.3944,0.3399,14.3,8.7,2,0,0
543,0.2846,0.2184,7.2,5.1,5,0,0
609,0.2069,0.5492,11.9,9.1,2,0,0
554,0.2752,0.4646,8.2,6.7,4,0,0
600,0.1873,1.4888,3.6,2.0,2,0,0
621,0.1213,0.3173,10.1,9.5,1,0,0
580,0.0982,0.5749,4.0,1.0,1,0,0
619,0.1053,0.4558,9.3,6.2,1,0,0
584,0.3174,0.5952,10.3,6.9,0,0,0
515,0.4654,0.4565,5.7,0.9,3,0,0
660,0.1185,0.1786,6.8,5.5,2,0,0
549,0.4187,0.6397,4.5,3.3,1,0,0
609,0.4204,0.6625,14.7,9.9,1,0,0
594,0.243,0.2928,0.0,1.0,1,0,0
653,0.3304,0.179,5.4,3.4,0,0,0
682,0.2246,0.7774,16.0,14.0,0,0,0
606,0.1421,0.3266,0.0,0.9,1,0,0
647,0.1745,0.8856,0.5,1.1,0,0,0
542,0.5015,0.4677,8.6,4.7,2,0,0
653,0.1366,1.1724,3.0,0.0,0,0,0
667,0.1993,0.3291,7.8,7.1,0,0,0
629,0.1761,0.22,10.6,3.6,1,0,0
596,0.1247,1.5345,13.6,9.0,3,0,0
692,0.2971,0.3747,18.5,14.7,0,0,0
676,0.0986,1.5467,15.6,9.2,1,0,0
584,0.5075,0.2297,7.4,4.3,1,0,0
619,0.2402,0.2223,15.2,7.9,2,0,0
596,0.472,1.0448,17.3,10.3,1,0,0
526,0.7499,0.2689,10.6,5.8,3,0,0
548,0.4493,0.3612,2.2,0.6,1,0,0
660,0.0754,1.3433,17.5,12.5,0,0,0
619,0.2806,0.4409,2.7,2.4,2,0,0
668,0.3439,0.3285,10.2,10.0,1,0,0
566,0.3754,0.2015,2.4,0.7,1,0,0
597,0.5336,0.5987,1.4,2.1,0,0,0
587,0.3764,0.4137,0.8,0.0,1,0,0
599,0.4596,0.6947,10.0,10.4,1,0,0
618,0.13,1.0849,10.0,7.2,2,0,0
608,0.2863,0.221,0.0,0.0,2,0,0
579,0.3763,0.3605,10.4,5.7,1,0,0
666,0.1234,0.3108,14.8,12.2,0,0,0
665,0.1259,0.2848,5.3,4.0,0,0,0
575,0.572,0.545,0.0,0.4,1,0,0
636,0.1677,0.5056,14.3,7.9,2,0,0
585,0.2452,0.2421,12.6,7.3,1,0,0
616,0.1549,1.088,13.8,6.1,2,0,0
631,0.2958,1.0423,6.8,3.7,1,0,0
627,0.241,1.5331,6.1,3.3,0,0,0
574,0.1077,0.6342,12.3,5.9,3,0,0
661,0.1483,0.2861,8.0,5.5,0,0,0
606,0.2003,0.7841,6.0,3.5,1,0,0
606,0.1642,0.3605,6.5,3.1,0,0,0
569,0.4477,0.0683,10.4,5.6,0,0,0
621,0.1852,0.3429,4.7,3.6,1,0,0
670,0.1242,0.1611,10.0,5.4,0,0,0
600,0.4479,0.5819,12.5,12.0,0,0,0
604,0.0905,0.5689,12.9,8.7,1,0,0
618,0.553,0.1795,9.2,8.3,0,0,0
648,0.2602,0.3061,6.5,2.3,0,0,0
638,0.0591,1.1792,14.3,9.7,1,0,0
663,0.107,0.4251,15.9,9.2,0,0,0
649,0.3957,1.2559,12.8,9.8,1,0,0
589,0.2409,0.5004,6.0,4.1,1,0,0
668,0.0901,0.2947,11.5,12.0,1,0,0
593,0.2052,0.6053,2.2,0.8,1,0,0
527,0.5665,2.0111,12.3,5.1,2,0,0
592,0.133,0.2973,6.5,4.4,2,0,0
525,0.4269,0.2777,3.6,2.9,2,0,0
539,0.2251,0.508,0.0,0.0,3,0,0
566,0.2504,1.0345,7.6,3.8,2,0,0
541,0.2879,0.1753,5.9,1.7,4,0,0
656,0.3483,1.3043,6.9,5.8,0,0,0
572,0.3706,0.6399,1.4,2.2,1,0,0
657,0.1105,0.9571,9.9,11.8,0,0,0
531,0.6282,0.784,4.9,3.1,0,0,0
643,0.1994,0.1055,13.0,9.4,2,0,0
615,0.1259,0.3608,0.5,0.0,0,0,0
663,0.177,0.4325,11.7,13.6,3,0,0
603,0.2957,0.6214,10.5,8.6,1,0,0
625,0.0979,0.318,5.3,3.7,1,0,0
567,0.3184,1.012,0.6,4.6,1,0,0
571,0.433,0.2272,1.3,0.8,1,0,0
704,0.1648,0.417,7.6,12.4,0,0,0
633,0.2215,1.0095,13.4,12.7,2,0,0
600,0.4498,0.7603,14.2,9.9,0,0,0
576,0.074,0.6053,0.2,1.2,1,0,0
605,0.436,0.745,5.9,4.4,0,0,0
